,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
252,0.012371,-0.610309,-1.105155,-1.179381,-2.54433,0.084536,-0.435052,-0.350515,-0.643299,-2.061856,-1.71134,-0.709278,-1.859794,-2.736082,3.23299,0.439175,0.579381,-3.049485,-2.202062,-1.45567
253,-1.010417,-0.828125,-0.151042,-1.057292,-1.916667,-0.411458,-0.59375,-1.78125,-1.171875,-0.786458,-1.291667,-0.088542,-0.885417,-1.453125,-2.270833,-0.151042,-0.458333,-2.859375,-1.197917,-1.125
254,-0.588608,-0.794304,-0.31962,-0.806962,-1.575949,-0.436709,-0.329114,-1.648734,-0.78481,-0.870253,-0.962025,-0.420886,-0.778481,-1.268987,-1.588608,-0.199367,-0.189873,-2.357595,-0.933544,-0.984177
255,-0.384615,-0.910256,-0.366667,-0.946154,-1.553846,-0.441026,-0.528205,-1.346154,-0.941026,-0.820513,-0.833333,-0.582051,-0.512821,-1.297436,-1.148718,0.033333,-0.120513,-2.320513,-1.189744,-0.761538
256,-0.198543,-1.051002,-0.369763,-0.779599,-1.591985,-0.923497,-0.967213,-1.533698,-0.493625,-0.903461,-0.826958,-0.703097,-0.881603,-1.584699,-1.985428,-0.612022,-1.045537,-2.466302,-1.367942,-1.153005
257,-0.697917,-0.8125,-0.588542,-1.286458,-1.895833,-0.635417,-0.723958,-1.583333,-1.0,-1.010417,-1.052083,-1.1875,-0.692708,-1.526042,-1.463542,-0.098958,-0.520833,-2.932292,-1.682292,-0.901042
258,-0.689769,-0.590759,-0.577558,-0.867987,-1.960396,-0.580858,-0.49835,-1.570957,-0.841584,-0.940594,-1.006601,-0.471947,-0.844884,-1.264026,-1.372937,-0.422442,-0.531353,-2.455446,-0.973597,-0.976898
259,0.244898,-1.295918,-0.734694,-1.428571,-1.561224,-0.979592,-1.244898,-0.377551,-1.755102,-0.908163,-1.030612,-1.081633,-0.653061,-1.887755,-1.459184,-0.05102,-0.132653,-2.77551,-1.806122,-0.510204
260,-0.625731,-0.74269,-0.567251,-1.146199,-1.918129,-0.421053,-0.690058,-1.520468,-0.859649,-1.19883,-1.152047,-0.637427,-0.654971,-1.304094,-1.631579,-0.064327,-0.134503,-2.181287,-0.976608,-0.976608
261,0.278626,-0.687023,-0.679389,-1.007634,-1.782443,0.061069,-0.522901,-1.072519,-1.007634,-1.305344,-1.164122,-0.412214,-0.770992,-1.79771,1.179389,0.473282,0.068702,-2.282443,-1.492366,-0.916031
262,0.056478,-0.996678,-1.262458,-1.099668,-2.465116,-0.142857,-0.13289,-1.398671,-1.461794,-2.186047,-2.189369,-0.598007,-1.807309,-2.986711,3.136213,0.398671,0.734219,-3.342193,-2.408638,-1.604651
263,-0.582609,-0.652174,-0.565217,-0.773913,-1.691304,-0.369565,-0.4,-1.473913,-0.76087,-0.895652,-0.93913,-0.391304,-0.543478,-1.230435,-1.130435,-0.321739,-0.395652,-2.095652,-0.76087,-0.804348
264,0.770968,0.180645,-0.896774,-0.510484,-2.404032,-0.066935,-0.429839,-0.508871,-0.51129,-1.324194,-0.775806,-0.712097,-0.791935,-1.625806,-0.506452,-0.15,-0.156452,-2.046774,-1.672581,-0.790323
265,0.738424,0.142973,-0.941511,-0.577579,-2.544273,-0.106418,-0.492283,-0.506093,-0.517465,-1.432169,-0.880585,-0.756296,-0.900081,-1.790414,-0.493095,-0.092608,-0.158408,-2.328188,-1.815597,-0.82697
266,-0.071429,-0.45,-0.475,-0.817857,-1.871429,-0.239286,-0.403571,-1.1,-0.671429,-1.314286,-1.203571,-0.628571,-0.767857,-1.507143,-1.217857,0.089286,-0.314286,-2.278571,-0.960714,-1.014286
267,0.491667,-0.75,-0.641667,-0.9,-1.8,-0.433333,-0.583333,-0.6,-1.258333,-1.233333,-1.366667,-0.441667,-0.883333,-1.85,-1.016667,0.258333,0.183333,-2.525,-1.583333,-0.7
268,0.10453,-0.547038,-0.348432,-0.571429,-1.766551,-0.069686,-0.212544,-0.930314,-0.909408,-1.271777,-1.209059,-0.289199,-0.794425,-1.8223,-0.407666,0.198606,-0.118467,-2.379791,-1.456446,-0.97561
269,-0.26484,-0.557078,-0.648402,-0.945205,-1.995434,-0.305936,-0.511416,-1.342466,-1.022831,-1.315068,-1.155251,-0.579909,-0.707763,-1.721461,-0.945205,-0.26484,-0.424658,-2.570776,-1.424658,-1.009132
270,-0.153203,-0.632312,-0.949861,-0.89415,-2.327298,-0.571031,-0.604457,-1.149025,-0.849582,-1.28273,-1.189415,-0.607242,-1.075209,-1.619777,-1.036212,-0.491643,-0.487465,-2.254875,-1.402507,-0.915042
271,0.107692,-0.384615,-0.276923,-0.353846,-1.876923,-0.015385,-0.092308,-0.630769,-0.923077,-1.8,-1.584615,-0.276923,-0.953846,-2.123077,-0.4,0.461538,-0.184615,-2.630769,-1.830769,-1.353846
272,0.024431,-0.390894,-0.430316,-0.58412,-2.574125,0.099944,-0.478068,-0.661299,-0.466963,-1.423098,-1.034981,-0.433648,-0.985564,-1.812326,-0.593559,0.127152,-0.076624,-2.564131,-1.742921,-1.049417
273,0.352941,-0.399453,-0.70725,-0.74829,-1.94528,0.095759,-0.281806,-0.805746,-0.807114,-1.04104,-0.749658,-0.46922,-0.616963,-1.518468,-0.967168,-0.016416,-0.175103,-1.960328,-1.361149,-0.716826
274,0.021277,-0.210106,-0.944149,-0.880319,-2.396277,-0.337766,-0.62766,-1.114362,-0.648936,-1.308511,-1.164894,-0.68883,-1.026596,-1.553191,-0.973404,-0.260638,-0.590426,-2.494681,-1.382979,-0.99734
275,0.262976,-0.238754,-0.889273,-0.743945,-2.546713,-0.387543,-0.636678,-1.100346,-0.550173,-1.422145,-1.224913,-0.775087,-0.910035,-1.847751,-1.124567,-0.297578,-0.626298,-2.408304,-1.453287,-0.910035
276,0.225806,0.012903,-0.748387,-0.890323,-2.012903,-0.070968,-0.258065,-1.141935,-0.703226,-1.348387,-1.232258,-0.651613,-0.767742,-1.83871,-0.632258,-0.006452,-0.2,-2.677419,-1.541935,-1.032258
277,-0.057627,-0.342373,-0.549153,-0.810169,-1.925424,-0.247458,-0.416949,-1.115254,-0.874576,-1.264407,-1.145763,-0.555932,-0.698305,-1.738983,-0.711864,-0.145763,-0.298305,-2.471186,-1.40678,-0.942373
278,-0.060526,-0.239474,-0.855263,-0.831579,-2.381579,-0.234211,-0.534211,-1.136842,-0.602632,-1.307895,-1.197368,-0.6,-0.955263,-1.457895,-0.9,-0.163158,-0.515789,-2.568421,-1.315789,-1.023684
279,-0.066832,-1.029703,-0.116337,-0.490099,-2.235149,-0.586634,-0.60396,-0.84901,-1.230198,-1.158416,-1.420792,-0.712871,-1.007426,-1.564356,-1.259901,-0.158416,-0.066832,-1.638614,-0.987624,-0.777228
280,0.12,0.03,-0.62,-0.93,-1.84,-0.06,-0.21,-1.01,-0.78,-1.31,-1.16,-0.42,-0.67,-1.84,-0.83,0.03,-0.11,-2.32,-1.36,-1.02
281,-0.036205,-0.029963,-0.626717,-0.506866,-2.169788,-0.156055,-0.423221,-0.917603,-0.524345,-1.364544,-0.981273,-0.706617,-0.996255,-1.498127,-0.031211,0.081149,-0.43196,-1.985019,-1.143571,-1.09613
282,-0.092199,-1.58156,-1.702128,-1.588652,-2.191489,-1.698582,-1.510638,-1.833333,-1.287234,-1.336879,-1.230496,-1.964539,-1.308511,-2.024823,-1.804965,-1.269504,-0.91844,-2.539007,-2.102837,-1.021277
283,0.283753,0.052632,-0.858124,-0.901602,-2.208238,0.382151,0.022883,-1.318078,-0.98627,-1.819222,-1.567506,-0.283753,-1.112128,-2.453089,1.276888,0.265446,0.100686,-2.796339,-1.853547,-1.375286
284,-0.742809,-0.966159,-0.873096,-0.795262,-2.656514,-0.8511,-1.177665,-0.949239,-1.077834,-1.622673,-1.478849,-1.509306,-1.470389,-1.446701,-1.21489,-0.473773,-0.48731,-1.824027,-1.152284,-1.329949
285,-0.140827,-0.434109,-0.669251,-0.812661,-1.865633,-0.25323,-0.369509,-1.096899,-0.832041,-1.286822,-1.055556,-0.338501,-0.789406,-1.607235,-1.03876,-0.041344,-0.22739,-2.359173,-1.284238,-0.947028
286,0.143411,-0.042636,-0.556202,-0.837209,-1.879845,-0.096899,-0.405039,-0.891473,-0.839147,-1.329457,-1.205426,-0.563953,-0.819767,-1.784884,-0.19186,0.091085,-0.137597,-2.354651,-1.5,-0.943798
287,0.083183,-0.198915,-0.54792,-0.797468,-1.833635,-0.164557,-0.37613,-0.920434,-0.822785,-1.314647,-1.164557,-0.504521,-0.777577,-1.74141,-0.332731,0.075949,-0.207957,-2.345389,-1.403255,-0.962025
288,0.272727,0.132468,-0.4,-0.768831,-1.696104,0.044156,-0.277922,-0.807792,-0.748052,-1.238961,-1.137662,-0.361039,-0.735065,-1.72987,0.233766,0.41039,0.023377,-2.231169,-1.480519,-0.942857
289,-0.527875,-0.06446,-0.925087,-0.926829,-2.318815,-0.186411,-0.562718,-1.919861,-0.601045,-1.409408,-0.344948,-1.961672,-0.832753,-1.651568,-1.857143,-0.883275,-0.905923,-1.465157,-1.587108,-1.33101
290,-0.603571,-1.053571,-0.182143,-0.9,-1.882143,-0.635714,-0.835714,-1.339286,-1.178571,-1.185714,-1.282143,-0.767857,-0.896429,-1.307143,-1.439286,-0.046429,0.05,-2.196429,-0.925,-0.975
291,0.038462,-1.072115,-0.134615,-0.461538,-2.182692,-0.574519,-0.526442,-0.721154,-1.158654,-1.153846,-1.372596,-0.689904,-0.966346,-1.502404,-1.014423,-0.103365,-0.132212,-1.663462,-0.975962,-0.872596
292,0.022599,-0.706215,-0.502825,-0.920904,-1.700565,-0.288136,-0.457627,-0.830508,-0.774011,-1.440678,-1.237288,-0.423729,-0.80791,-1.615819,-0.892655,0.384181,-0.067797,-2.457627,-1.20339,-1.062147
293,0.718686,-0.74538,-0.648871,-0.899384,-2.287474,-0.482546,-0.61191,-0.252567,-0.991786,-1.190965,-0.956879,-0.652977,-0.698152,-1.73922,-0.870637,0.022587,-0.059548,-2.38809,-1.589322,-0.720739
294,-0.199095,-0.339367,-0.348416,-0.877828,-1.914027,0.095023,-0.298643,-1.208145,-0.791855,-1.411765,-1.339367,-0.371041,-0.823529,-1.909502,-1.058824,0.063348,-0.226244,-2.665158,-1.561086,-1.067873
295,-0.327815,-0.698675,-1.175497,-0.880795,-3.046358,-1.009934,-0.781457,-1.364238,-0.662252,-1.748344,-1.582781,-1.006623,-1.175497,-1.857616,-0.996689,-0.582781,-0.562914,-2.294702,-1.523179,-1.235099
296,-0.411985,-0.734082,-0.524345,-0.812734,-2.161049,-0.359551,-0.513109,-1.299625,-0.842697,-1.400749,-1.400749,-0.595506,-0.992509,-1.475655,-0.910112,-0.179775,-0.558052,-2.483146,-1.202247,-1.254682
297,-0.482587,-0.741294,-0.60199,-0.59204,-2.671642,-0.686567,-0.631841,-1.223881,-1.004975,-0.925373,-1.074627,-0.696517,-0.776119,-1.701493,-1.124378,-0.537313,-0.532338,-2.850746,-1.492537,-0.696517
298,-0.777027,-0.533784,-0.689189,-0.195946,-2.554054,0.033784,0.47973,-1.317568,-0.763514,-1.601351,-1.574324,-0.141892,-1.141892,-2.060811,-1.425676,-0.324324,-0.344595,-2.459459,-1.371622,-1.439189
299,-0.179878,-0.833841,-0.589939,-0.983232,-1.059451,-0.262195,-0.646341,-0.676829,-1.210366,-0.984756,-0.810976,-0.6875,-0.647866,-1.471037,-1.08689,0.266768,-0.105183,-2.275915,-1.458841,-0.771341
300,-0.392982,-1.063158,-0.34386,-0.905263,-1.754386,-0.62807,-0.842105,-1.031579,-1.182456,-1.221053,-1.340351,-0.708772,-0.996491,-1.252632,-1.277193,-0.05614,-0.119298,-2.080702,-0.831579,-0.996491
301,-0.536585,-0.560976,-0.861789,-0.934959,-1.626016,-0.357724,-0.47561,-1.617886,-0.894309,-0.853659,-0.735772,-0.264228,-0.621951,-0.987805,-1.0,-0.345528,-0.422764,-2.052846,-0.845528,-0.825203
302,-0.869281,-0.862745,-1.019608,-1.117647,-2.052288,-0.581699,-0.607843,-1.470588,-0.803922,-1.156863,-0.888889,-0.72549,-0.69281,-0.673203,-1.313725,-0.457516,-0.745098,-1.764706,-0.431373,-1.117647
303,-0.297136,-0.788783,-0.342482,-0.772076,-1.899761,0.164678,-0.186158,-1.452267,-1.099045,-0.795943,-0.721957,-0.338902,-0.495227,-1.22315,-1.473747,-0.029833,0.01432,-2.158711,-0.979714,-0.664678
304,-0.371069,-0.805031,-0.289308,-0.993711,-1.893082,0.08805,-0.421384,-1.572327,-1.150943,-1.062893,-0.937107,-0.566038,-0.522013,-1.811321,-1.320755,0.075472,-0.09434,-2.528302,-1.402516,-0.761006
305,-0.523013,-0.715481,-0.594142,-0.933054,-2.422594,-0.343096,-0.523013,-1.514644,-0.711297,-1.41841,-1.372385,-0.577406,-0.937238,-1.531381,-1.008368,-0.41841,-0.723849,-2.65272,-1.297071,-1.288703
306,-1.075601,-1.962199,-0.639175,-1.728522,-3.113402,-2.28866,-2.402062,-2.639175,-2.704467,-2.261168,-1.749141,-2.323024,-2.594502,-2.828179,-4.573883,-1.182131,-1.398625,-4.051546,-2.845361,-2.542955
307,-2.169207,-1.710366,-0.565549,-1.897866,-1.984756,-1.193598,-0.922256,-2.780488,-1.786585,-1.323171,-0.28811,-1.22561,-1.775915,-2.278963,-2.38872,-0.297256,-1.205793,-3.323171,-2.672256,-2.1875
308,0.129121,-0.201923,-1.747253,-1.092033,-2.789835,-0.637363,-0.561813,-1.388736,-1.145604,-1.501374,-1.001374,-1.252747,-1.173077,-2.120879,-1.309066,-0.773352,-0.831044,-2.703297,-1.991758,-1.001374
309,-1.559395,-1.332613,-1.224622,-1.658747,-2.386609,-0.902808,-1.215983,-2.468683,-1.291577,-1.660907,-1.764579,-1.220302,-1.518359,-2.490281,-2.146868,-0.991361,-1.038877,-3.537797,-2.056156,-1.50108
310,0.383033,-1.030848,-0.442159,-0.570694,-1.737789,-0.159383,-0.465296,0.70437,-1.316195,-1.712082,-1.614396,-0.457584,-1.125964,-2.120823,-0.25964,0.18509,-0.424165,-2.298201,-1.768638,-1.18509
311,-0.024331,-0.238443,-0.518248,-0.80292,-2.294404,-0.250608,-0.476886,-1.272506,-0.576642,-1.233577,-1.13382,-0.510949,-0.790754,-1.715328,-0.810219,0.055961,-0.389294,-2.635036,-1.406326,-1.160584
312,0.817722,-1.043038,-0.663291,-0.891139,-2.2,0.043038,-0.372152,-0.516456,-1.837975,-0.513924,-0.627848,-0.164557,0.192405,-1.764557,-1.635443,0.091139,-0.005063,-2.84557,-2.048101,-0.273418
313,-0.392324,-0.639659,-0.558635,-0.884861,-2.296375,-0.518124,-0.484009,-1.17484,-0.991471,-0.884861,-0.891258,-0.358209,-0.908316,-1.219616,-1.191898,-0.332623,-0.405117,-2.407249,-1.134328,-0.814499
314,-0.20531,-1.038938,-0.353982,-0.833628,-1.318584,-0.883186,-0.99646,-1.515044,-0.490265,-0.861947,-0.849558,-0.745133,-0.715044,-1.631858,-1.946903,-0.584071,-0.980531,-2.522124,-1.373451,-1.056637
315,-0.398496,-0.864662,-0.007519,-0.578947,-1.909774,0.052632,-0.541353,0.0,-1.082707,-1.541353,-1.300752,-0.593985,-0.75188,-1.578947,-1.285714,0.180451,-0.323308,-2.165414,-1.466165,-1.278195
316,-0.195349,-0.381395,-0.488372,-0.865116,-2.088372,-0.465116,-0.669767,-1.018605,-0.753488,-1.395349,-1.4,-0.530233,-0.939535,-1.804651,-0.813953,0.023256,-0.334884,-2.539535,-1.334884,-1.018605
317,-3.614068,-3.163498,-0.325095,-2.906844,-2.43346,-2.174905,-2.13308,-4.224335,-2.519011,-1.391635,-0.435361,-2.178707,-2.863118,-2.370722,-4.387833,-1.013308,-1.958175,-4.572243,-3.169202,-2.958175
318,0.579531,-1.323674,-0.628237,-0.435265,-2.755857,0.043157,0.472256,0.316893,-1.607275,-1.974723,-2.371147,-0.900123,-1.857583,-2.945129,1.504932,1.268187,1.495068,-3.351418,-2.639951,-0.887176
319,-0.469799,-0.791946,-0.88255,-0.798658,-2.916107,-0.926174,-0.590604,-1.385906,-0.483221,-1.721477,-1.647651,-0.932886,-1.228188,-1.714765,-1.010067,-0.469799,-0.54698,-2.218121,-1.258389,-1.285235
320,-0.20098,-0.485294,-0.514706,-0.916667,-2.093137,-0.455882,-0.647059,-1.107843,-0.656863,-1.181373,-1.186275,-0.553922,-0.828431,-1.681373,-0.72549,-0.039216,-0.338235,-2.431373,-1.279412,-0.95098
321,-0.622642,-0.823899,-1.704403,-1.389937,-1.698113,-1.150943,-1.006289,-1.591195,-0.685535,-1.188679,-1.389937,-1.597484,-0.842767,-1.490566,-1.716981,-1.163522,-0.415094,-1.918239,-1.408805,-0.578616
322,0.113426,-0.12963,-0.844907,-0.895833,-2.217593,-0.208333,-0.388889,-0.821759,-0.898148,-1.782407,-1.56713,-0.423611,-1.298611,-1.949074,0.071759,0.178241,-0.31713,-2.548611,-1.675926,-1.25
323,-0.153846,-0.723077,-0.630769,-0.819231,-2.273077,-0.469231,-0.684615,-1.480769,-0.515385,-1.161538,-1.057692,-0.761538,-0.803846,-1.576923,-1.265385,-0.196154,-0.676923,-2.911538,-1.515385,-1.219231
324,0.099885,-0.39093,-0.395522,-0.540184,-2.378301,0.000574,-0.425373,-0.570034,-0.471871,-1.254879,-0.792767,-0.305396,-0.816303,-1.633754,-0.824914,-0.014925,-0.142365,-2.422503,-1.58496,-0.898967
325,0.745342,0.125998,-0.993789,-0.624667,-2.579414,-0.184561,-0.557232,-0.582076,-0.561668,-1.451642,-0.874889,-0.814552,-0.823425,-1.784383,-0.718722,-0.190772,-0.213842,-2.356699,-1.83496,-0.839397
326,-0.258278,-0.539735,-0.761589,-0.903974,-2.453642,-0.486755,-0.65894,-1.662252,-0.572848,-1.162252,-1.039735,-0.655629,-0.731788,-1.629139,-1.463576,-0.294702,-0.672185,-3.006623,-1.400662,-1.261589
327,-0.219298,-0.364035,-0.684211,-0.614035,-2.153509,-0.390351,-0.372807,-1.254386,-0.618421,-1.052632,-0.973684,-0.649123,-0.846491,-1.377193,-0.697368,-0.350877,-0.403509,-2.052632,-1.070175,-0.899123
328,-0.775862,-1.020115,-0.531609,-1.008621,-1.931034,-0.617816,-0.649425,-1.632184,-0.965517,-1.043103,-1.114943,-0.640805,-0.724138,-1.244253,-1.574713,-0.433908,-0.54023,-2.25,-0.951149,-1.031609
329,-0.803571,-1.026786,-0.53869,-0.988095,-1.931548,-0.589286,-0.642857,-1.598214,-0.934524,-1.077381,-1.145833,-0.589286,-0.764881,-1.309524,-1.574405,-0.46131,-0.547619,-2.330357,-0.958333,-1.08631
330,-0.230126,-0.648536,-0.748954,-0.845188,-2.313808,-0.502092,-0.661088,-1.083682,-0.8159,-1.167364,-1.133891,-0.740586,-0.803347,-1.573222,-1.104603,-0.297071,-0.405858,-2.518828,-1.246862,-0.924686
331,0.019564,-0.341532,-0.416993,-0.579653,-2.63611,0.077138,-0.508664,-0.671325,-0.428731,-1.475685,-1.05422,-0.425936,-0.977082,-1.825601,-0.567915,0.156512,-0.058133,-2.565679,-1.766909,-1.109558
332,0.67184,-0.849224,-0.698448,-1.013304,-2.372506,-0.532151,-0.778271,-0.363636,-1.015521,-1.208426,-0.980044,-0.793792,-0.696231,-1.749446,-1.077605,-0.013304,-0.077605,-2.54102,-1.694013,-0.740576
333,-0.151899,-0.170886,-0.867089,-0.933544,-2.424051,-0.310127,-0.341772,-1.088608,-0.990506,-2.050633,-1.753165,-0.167722,-1.487342,-2.098101,-0.655063,-0.028481,-0.591772,-2.939873,-1.737342,-1.56962
334,0.304124,-0.113402,-0.649485,-0.93299,-1.757732,-0.087629,-0.268041,-0.860825,-0.819588,-1.35567,-1.268041,-0.463918,-0.762887,-1.814433,-0.206186,0.170103,-0.010309,-2.371134,-1.515464,-0.917526
335,-0.648903,-0.655172,-0.238245,-0.655172,-1.752351,-0.23511,-0.238245,-1.639498,-0.611285,-0.855799,-0.915361,-0.304075,-0.695925,-1.184953,-1.589342,-0.288401,-0.404389,-2.22884,-0.990596,-1.047022
336,-0.571429,-0.593168,-0.462733,-0.835404,-2.161491,-0.555901,-0.515528,-1.378882,-0.717391,-0.857143,-1.034161,-0.546584,-0.822981,-1.177019,-1.149068,-0.329193,-0.400621,-2.130435,-0.763975,-0.928571
337,-0.495098,-1.857843,-0.551471,-1.308824,-2.620098,-1.031863,-1.605392,-1.553922,-1.328431,-1.355392,-1.426471,-1.578431,-1.443627,-1.205882,-1.745098,-0.556373,-0.551471,-2.345588,-0.906863,-1.303922
338,-0.468571,0.017143,-0.714286,-0.798571,-2.104286,-0.055714,-0.461429,-1.717143,-0.351429,-1.245714,-0.345714,-1.667143,-0.608571,-1.475714,-1.392857,-0.681429,-0.69,-1.251429,-1.37,-1.261429
339,-0.641337,-0.553191,-0.68997,-0.674772,-2.294833,-0.197568,0.030395,-1.677812,-0.890578,-1.294833,-1.130699,-0.270517,-0.799392,-1.364742,-1.361702,-0.346505,-0.422492,-2.270517,-1.030395,-1.179331
340,-0.336717,-0.590525,-0.609137,-0.900169,-1.895093,-0.343486,-0.445008,-1.145516,-1.108291,-1.446701,-1.357022,-0.554992,-0.822335,-1.714044,-1.343486,-0.116751,-0.448393,-2.379019,-1.380711,-1.089679
341,0.473282,-1.064885,-0.652672,-1.019084,-1.660305,-0.534351,-0.645038,-0.778626,-1.209924,-0.576336,-0.698473,-0.526718,-0.603053,-1.515267,-1.236641,0.125954,0.019084,-2.648855,-1.591603,-0.412214
342,0.054632,-0.382423,-0.80285,-0.615202,-2.36342,0.211401,-0.123515,-1.342043,-0.876485,-1.092637,-0.584323,-0.496437,-0.498812,-1.553444,-1.498812,-0.152019,-0.567696,-2.700713,-1.650831,-0.995249
343,-0.738776,-1.426531,-2.028571,-1.912245,-3.232653,-1.220408,-1.346939,-2.132653,-1.85102,-1.602041,-1.487755,-1.6,-1.571429,-2.426531,-1.857143,-1.104082,-1.157143,-3.47551,-2.322449,-1.365306
344,-0.577381,-0.625,-0.613095,-1.14881,-1.916667,-0.386905,-0.696429,-1.541667,-0.904762,-1.166667,-1.130952,-0.619048,-0.72619,-1.315476,-1.535714,-0.130952,-0.184524,-2.166667,-0.988095,-0.952381
345,-0.666667,-0.805556,-0.680556,-1.027778,-2.111111,-0.305556,-0.166667,-2.263889,-1.194444,-0.722222,-0.861111,-0.180556,-0.375,-1.680556,-1.819444,-0.583333,-0.444444,-2.736111,-1.444444,-0.791667
346,0.193878,-0.714286,-0.357143,-0.285714,-1.897959,-0.357143,-0.428571,-0.040816,-1.05102,-1.581633,-1.693878,-0.673469,-1.061224,-1.969388,-0.979592,0.193878,-0.255102,-2.673469,-1.795918,-1.244898
347,0.623288,-0.865297,-3.03653,-2.143836,-3.034247,-1.984018,-1.929224,-1.004566,-1.96347,-2.10274,-1.0,-3.054795,-1.865297,-2.780822,-1.650685,-1.342466,-0.794521,-2.182648,-2.8379,-0.410959
348,-0.181619,-0.557987,-0.689278,-0.643326,-2.398249,-0.400438,-0.426696,-1.045952,-0.619256,-1.043764,-1.140044,-0.431072,-0.66302,-1.450766,-0.969365,-0.258206,-0.321663,-1.809628,-1.094092,-0.853392
349,0.788462,-0.935897,-0.451923,-0.865385,-2.442308,0.179487,-0.379808,-0.947115,-1.560897,-0.802885,-0.673077,-0.153846,-0.208333,-1.889423,-2.019231,-0.049679,-0.116987,-3.043269,-1.990385,-0.636218
350,0.106944,-0.436111,-0.729167,-0.869444,-1.861111,-0.198611,-0.529167,-0.859722,-0.876389,-1.109722,-0.908333,-0.572222,-0.8875,-1.669444,-0.605556,-0.125,-0.369444,-2.365278,-1.452778,-0.833333
351,0.746201,-0.778116,-0.443769,-0.816109,-2.43769,0.398176,-0.051672,-1.010638,-1.440729,-0.823708,-0.612462,0.010638,-0.223404,-1.882979,-1.908815,-0.015198,-0.145897,-2.949848,-1.951368,-0.655015
352,0.789744,-1.030769,-0.733333,-0.866667,-2.15641,0.066667,-0.402564,-0.507692,-1.779487,-0.566667,-0.705128,-0.212821,0.130769,-1.74359,-1.715385,0.048718,-0.028205,-2.848718,-2.012821,-0.253846
353,0.729107,-1.086455,-0.70317,-0.824207,-2.308357,0.100865,-0.383285,-0.608069,-1.78098,-0.636888,-0.720461,-0.29683,-0.0317,-1.832853,-1.757925,0.0,-0.04611,-2.887608,-2.0,-0.45245
354,0.014888,-1.133995,0.081886,-0.575682,-1.972705,-0.121588,-0.741935,0.769231,-1.205955,-1.411911,-1.034739,-0.612903,-0.46402,-1.369727,-1.101737,0.478908,-0.124069,-2.352357,-1.550868,-1.203474
355,0.893035,-1.08209,-0.738806,-0.985075,-2.146766,-0.149254,-0.597015,-0.393035,-1.870647,-0.472637,-0.619403,-0.233831,0.206468,-1.679104,-1.619403,0.057214,-0.014925,-2.631841,-1.995025,-0.246269
356,0.635783,-0.638978,-0.370607,-0.635783,-2.440895,0.348243,-0.230032,-0.460064,-1.428115,-1.121406,-1.102236,-0.268371,-0.290735,-1.86262,-1.252396,0.239617,-0.153355,-2.71885,-1.865815,-0.884984
357,-0.136585,-0.765854,-0.039024,-0.37561,-2.439024,0.37561,-0.35122,-1.02439,-1.443902,-0.941463,-0.931707,-0.253659,-0.141463,-1.82439,-1.570732,-0.009756,-0.009756,-2.453659,-1.643902,-0.917073
358,0.610526,-0.868421,-0.634211,-0.823684,-1.742105,-0.097368,-0.344737,-0.621053,-1.518421,-0.757895,-0.752632,-0.302632,-0.184211,-1.607895,-1.326316,0.1,-0.092105,-2.478947,-1.586842,-0.45
359,0.333333,-0.691589,0.015576,-0.383178,-1.781931,0.146417,-0.093458,-1.003115,-1.165109,-0.834891,-1.024922,-0.249221,-0.573209,-1.791277,-1.504673,0.5919,0.267913,-2.58567,-1.58567,-0.635514
360,0.478261,-0.818182,-0.610672,-0.853755,-2.079051,0.009881,-0.274704,-0.533597,-1.462451,-0.79249,-0.859684,-0.211462,-0.270751,-1.693676,-1.527668,0.001976,-0.106719,-2.466403,-1.685771,-0.434783
361,0.290155,-0.865285,-0.362694,-0.849741,-2.492228,0.145078,-0.502591,-0.756477,-1.632124,-1.020725,-1.025907,-0.523316,-0.222798,-1.989637,-2.243523,0.072539,-0.26943,-2.839378,-1.84456,-0.927461
362,-0.060606,-0.893939,0.055556,-0.464646,-2.323232,-0.055556,-0.590909,-1.116162,-1.353535,-1.030303,-1.055556,-0.510101,-0.363636,-1.782828,-1.616162,0.126263,-0.186869,-2.606061,-1.378788,-0.873737
363,-0.162055,-0.711462,-0.664032,-0.907115,-1.843874,-0.021739,-0.041502,-1.347826,-1.092885,-1.035573,-0.978261,0.039526,-0.616601,-1.464427,-1.043478,0.284585,0.003953,-2.22332,-1.335968,-0.970356
364,0.895408,-1.015306,-0.711735,-0.933673,-2.288265,0.022959,-0.431122,-0.533163,-1.816327,-0.59949,-0.704082,-0.247449,-0.015306,-1.808673,-1.627551,0.045918,-0.096939,-2.811224,-2.096939,-0.339286
365,0.224359,-0.717949,-0.519231,-0.807692,-1.730769,-0.153846,-0.419872,-1.048077,-1.307692,-1.041667,-1.208333,-0.448718,-0.689103,-1.833333,-1.519231,0.262821,0.108974,-2.628205,-1.61859,-0.660256
366,0.740304,-0.932546,-0.492411,-0.846543,-2.408094,0.204047,-0.268128,-1.03204,-1.573356,-0.715008,-0.655987,-0.070826,-0.193929,-1.809444,-1.927487,0.035413,-0.089376,-2.942664,-1.940978,-0.53457
367,0.503667,-0.645477,-0.110024,-0.550122,-2.471883,0.290954,-0.332518,-0.625917,-1.166259,-0.99511,-0.92176,-0.273839,-0.339853,-1.953545,-1.315403,0.286064,-0.06357,-2.92665,-1.909535,-0.684597
